"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g6095.t1",0,NA,NA,NA,NA,NA
"g6096.t1",0,NA,NA,NA,NA,NA
"g6097.t1",0.357417775432559,0.926119599923854,3.29658055488283,0.280933404934427,0.778761478552466,NA
"g61.t1",0,NA,NA,NA,NA,NA
"g61.t2",0,NA,NA,NA,NA,NA
"g6100.t1",0,NA,NA,NA,NA,NA
"g6100.t2",0,NA,NA,NA,NA,NA
"g6104.t1",0,NA,NA,NA,NA,NA
"g6107.t1",1.59755936744024,1.31609327067472,3.16958250612598,0.41522606467289,0.677976419812249,NA
"g6108.t1",4.20845809466858,1.76027743170739,3.11088069342082,0.565845368300428,NA,NA
"g6111.t1",0,NA,NA,NA,NA,NA
"g6113.t1",542.90130388626,-26.9468367076373,3.0202331185201,-8.92210490057835,NA,NA
"g6114.t1",206.742438954293,-7.83421685071022,2.78326173492815,-2.81476109573017,NA,NA
"g6118.t1",0,NA,NA,NA,NA,NA
"g6118.t2",0,NA,NA,NA,NA,NA
"g6125.t1",0,NA,NA,NA,NA,NA
"g6125.t2",0,NA,NA,NA,NA,NA
"g6126.t1",0.292489807381492,1.59870618711343,3.29007880492503,0.485917293142119,0.627025806892381,NA
"g6128.t1",0,NA,NA,NA,NA,NA
"g6128.t2",0,NA,NA,NA,NA,NA
"g6129.t1",0,NA,NA,NA,NA,NA
"g613.t1",0,NA,NA,NA,NA,NA
"g6130.t1",0,NA,NA,NA,NA,NA
"g6131.t1",1.18960691761586,0.863264572404473,2.16795180982665,0.398193616892942,0.690487470760868,NA
"g6132.t1",0,NA,NA,NA,NA,NA
"g6139.t1",12.1264169068888,-0.122227882237452,2.54713833636795,-0.0479863541340832,NA,NA
"g614.t1",0,NA,NA,NA,NA,NA
"g6143.t1",19.792358389046,-3.01833629999783,3.07955637470404,-0.980120489038914,NA,NA
"g6144.t1",0,NA,NA,NA,NA,NA
"g6147.t1",0,NA,NA,NA,NA,NA
"g615.t1",2.00938614781896,4.40055804650599,3.20753919304667,1.37194209693386,NA,NA
"g615.t2",0,NA,NA,NA,NA,NA
"g6151.t1",1.37488589579289,-4.13610479096812,3.25782752212811,-1.26958986099617,0.20423076286306,NA
"g6152.t1",0,NA,NA,NA,NA,NA
"g6153.t1",0,NA,NA,NA,NA,NA
"g6154.t1",33.2003018257889,-4.03190524553454,3.08089423823037,-1.30868018625995,NA,NA
"g6155.t1",8.50124908692636,20.6529204751474,3.19683015508882,6.46043720598401,NA,NA
"g6158.t1",0,NA,NA,NA,NA,NA
"g616.t1",0,NA,NA,NA,NA,NA
"g6162.t1",1.21409435358536,3.67087609692043,3.21674465586859,1.14117733598262,0.253796133741361,NA
"g6163.t1",0,NA,NA,NA,NA,NA
"g6165.t1",4694.35735393305,1.75341945886692,0.849447394528704,2.06418840078939,NA,NA
"g6166.t1",0,NA,NA,NA,NA,NA
"g6167.t1",1.17644543009718,3.62381817572068,3.21751227109214,1.12627951982624,0.260047223734339,NA
"g617.t1",0,NA,NA,NA,NA,NA
"g617.t2",0,NA,NA,NA,NA,NA
"g618.t1",0.862405101061028,3.17164337792444,3.22630320633034,0.983058062150312,0.325578863159296,NA
"g6185.t1",0,NA,NA,NA,NA,NA
"g6186.t1",5.20254151370089,2.79575574778775,3.12537931812891,0.894533259233794,NA,NA
"g6195.t1",0,NA,NA,NA,NA,NA
"g6196.t1",0,NA,NA,NA,NA,NA
"g6196.t2",0,NA,NA,NA,NA,NA
"g62.t1",6.12550647792411,-3.28373867266367,3.13115461364879,-1.04873092448063,NA,NA
"g620.t1",0,NA,NA,NA,NA,NA
"g621.t1",0,NA,NA,NA,NA,NA
"g6210.t1",0,NA,NA,NA,NA,NA
"g6215.t1",1397.14150294462,-0.527793903012394,0.728935335041259,-0.724061350356297,NA,NA
"g6219.t2",0,NA,NA,NA,NA,NA
"g622.t1",0.220447094906837,-0.436996166077838,3.35247519753738,-0.130350305469476,0.896289281534021,NA
"g6222.t1",0,NA,NA,NA,NA,NA
"g6222.t2",0,NA,NA,NA,NA,NA
"g6223.t1",0,NA,NA,NA,NA,NA
"g6223.t2",0,NA,NA,NA,NA,NA
"g6226.t1",2.31852247825264,4.60665043716241,3.20567423881585,1.43703012033564,NA,NA
"g6228.t2",0,NA,NA,NA,NA,NA
"g6228.t3",0,NA,NA,NA,NA,NA
"g6229.t1",1.15926123912632,3.60894422506667,3.21776010977876,1.12157031659977,0.262045178433822,NA
"g623.t1",0,NA,NA,NA,NA,NA
"g6234.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6237.t2",0,NA,NA,NA,NA,NA
"g6238.t1",0,NA,NA,NA,NA,NA
"g6238.t2",0,NA,NA,NA,NA,NA
"g624.t1",0,NA,NA,NA,NA,NA
"g6246.t1",36.7535359802561,1.90689475617508,2.42466847796698,0.786455869535602,NA,NA
"g6249.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g625.t1",0,NA,NA,NA,NA,NA
"g6256.t1",34.200347878013,2.10736860631153,3.06768203183466,0.686957965148428,NA,NA
"g6257.t1",3.91973102111176,-0.929671144924889,3.10255215713327,-0.299647225200525,NA,NA
"g626.t1",1.39111348695159,3.87122309695913,3.21374097129846,1.20458466675833,0.228363678938547,NA
"g6260.t1",0.682476217223482,2.83139945770025,3.23496843079096,0.875247940830126,0.381439013254996,NA
"g6261.t1",0,NA,NA,NA,NA,NA
"g6262.t1",0,NA,NA,NA,NA,NA
"g6263.t1",0,NA,NA,NA,NA,NA
"g6264.t1",0,NA,NA,NA,NA,NA
"g6266.t1",1.55994563936796,4.02875102974856,3.21165362759176,1.25441641500098,0.209690689201446,NA
"g6267.t1",0.779972819683979,3.02507342153192,3.22979004305355,0.936616120926522,0.348956056532653,NA
"g627.t1",0.231852247825264,1.30297131066714,3.31163859900475,0.393452145128012,0.693985562377023,NA
"g6271.t1",0,NA,NA,NA,NA,NA
"g6275.t2",0,NA,NA,NA,NA,NA
"g6282.t1",0,NA,NA,NA,NA,NA
"g6283.t1",0,NA,NA,NA,NA,NA
"g6283.t2",0,NA,NA,NA,NA,NA
"g6284.t1",0,NA,NA,NA,NA,NA
"g6284.t2",0,NA,NA,NA,NA,NA
"g6285.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6290.t1",23.4429549922144,1.46098687354981,2.58512270016171,0.565151848869075,NA,NA
"g6292.t1",0,NA,NA,NA,NA,NA
"g6292.t2",0,NA,NA,NA,NA,NA
"g6297.t1",164.345037054699,2.27947855564324,1.38876866727179,1.64136663604402,NA,NA
"g63.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g630.t1",1165.86717623873,0.47618616225084,0.581578570370973,0.818782167209315,NA,NA
"g6308.t1",3.31966329605116,-5.38502335151597,3.23944656752888,-1.66232819071431,NA,NA
"g6311.t1",0,NA,NA,NA,NA,NA
"g6313.t1",1.1079160141538,1.72894179610276,3.2075235403306,0.539027001474338,0.589868223452434,NA
"g6314.t1",0,NA,NA,NA,NA,NA
"g6316.t1",0,NA,NA,NA,NA,NA
"g6316.t2",1.72046233723735,4.17667262288951,3.20988944671248,1.30118893258682,0.193193792609923,NA
"g6319.t1",0,NA,NA,NA,NA,NA
"g6319.t2",0,NA,NA,NA,NA,NA
"g6327.t1",6.60673249740547,3.3778678205787,3.13064898743081,1.0789672793534,NA,NA
"g633.t1",0,NA,NA,NA,NA,NA
"g633.t2",0,NA,NA,NA,NA,NA
"g6331.t2",0,NA,NA,NA,NA,NA
"g6334.t1",0,NA,NA,NA,NA,NA
"g6335.t1",7.17483466197027,-0.673860950528951,1.82017532333874,-0.37021760590232,NA,NA
"g6336.t1",15.5411382391992,-1.73833591005287,2.31584018229525,-0.750628615628385,NA,NA
"g6338.t1",2.96272143301291,-1.09708430926614,3.11800602532313,-0.351854454531545,NA,NA
"g6340.t1",18.3286434025486,-3.09761713324869,3.08207104885097,-1.00504403829481,NA,NA
"g6341.t1",0,NA,NA,NA,NA,NA
"g6343.t1",0.292489807381492,1.59870618711343,3.29007880492503,0.485917293142119,0.627025806892381,NA
"g6344.t1",0.0974966024604974,0.140072481736037,3.35247519753738,0.0417818100008405,0.966672635865656,NA
"g6345.t1",1.10256995159241,3.53606196904236,3.21901183940319,1.09849299892539,0.271989273103601,NA
"g6346.t1",0.0824322813770489,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6355.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6356.t1",0,NA,NA,NA,NA,NA
"g6357.t1",0.343721473948223,-2.3068069771783,3.32338629874936,-0.694113404164418,0.487611093129441,NA
"g6358.t1",0.180991604630336,0.935493534203395,3.34246427791364,0.279881385834086,0.779568508680158,NA
"g6359.t1",1.40134878340983,3.87970602096915,3.21362270536094,1.20726867360535,0.22732869077865,NA
"g6360.t1",0.343721473948223,-2.3068069771783,3.32338629874936,-0.694113404164418,0.487611093129441,NA
"g6361.t1",0.577025969639342,2.60201067843927,3.24205826734415,0.802579862505308,0.422217611489397,NA
"g6362.t1",0.452479011575839,2.24274103725943,3.25565057239448,0.688876458756425,0.490901015016212,NA
"g6363.t1",0,NA,NA,NA,NA,NA
"g6365.t1",1.48537220408655,3.29625425211112,3.21371158191102,1.02568452958402,0.305040308830234,NA
"g6366.t1",0,NA,NA,NA,NA,NA
"g6367.t1",0,NA,NA,NA,NA,NA
"g6368.t1",0,NA,NA,NA,NA,NA
"g637.t1",0,NA,NA,NA,NA,NA
"g6370.t1",30.7015393430335,-21.6405243202719,3.22740084630524,-6.70524838742796,NA,NA
"g6371.t1",1.23654532173474,3.70177130557663,3.21625403313518,1.15095737694829,0.249749771050271,NA
"g6372.t1",0.280923573408051,0.381929744233198,3.34072575401186,0.114325380877057,0.908979863372784,NA
"g6373.t1",0.505572531369904,2.40962388686468,3.24892267330704,0.741668586532394,0.458288157066978,NA
"g6375.t1",42.0156019075867,-1.41247291694459,2.58920403875157,-0.545523989536815,NA,NA
"g6377.t1",1.37488589579289,-4.13610479096812,3.25782752212811,-1.26958986099617,0.20423076286306,NA
"g6378.t1",0.814026416233234,3.09794578096675,3.22801266355078,0.959706823937625,0.337202787891804,NA
"g6379.t1",0,NA,NA,NA,NA,NA
"g6381.t1",1.83222292689737,4.26167373964778,3.20895416261798,1.32805690691791,0.184159308063316,NA
"g6382.t1",0,NA,NA,NA,NA,NA
"g6383.t1",0,NA,NA,NA,NA,NA
"g6386.t1",0,NA,NA,NA,NA,NA
"g6387.t1",0,NA,NA,NA,NA,NA
"g6387.t2",0,NA,NA,NA,NA,NA
"g6392.t1",1.32704112404991,3.80299979473233,3.21471765491707,1.18299651881261,0.236810527079081,NA
"g6395.t1",0,NA,NA,NA,NA,NA
"g6395.t2",0,NA,NA,NA,NA,NA
"g64.t1",0.368984009406001,1.94490777635721,3.26972592850969,0.59482287472445,0.55196187540917,NA
"g64.t2",0,NA,NA,NA,NA,NA
"g6404.t1",0,NA,NA,NA,NA,NA
"g6404.t2",0,NA,NA,NA,NA,NA
"g6404.t3",0,NA,NA,NA,NA,NA
"g6405.t1",0,NA,NA,NA,NA,NA
"g6406.t1",0,NA,NA,NA,NA,NA
"g6407.t1",0,NA,NA,NA,NA,NA
"g6410.t1",0.38998640984199,2.01811327936179,3.26599864080581,0.617916141833992,0.536630617966681,NA
"g6411.t1",3.83718421995632,-2.00512543029245,3.12087468220626,-0.642488287570379,NA,NA
"g6412.t1",0,NA,NA,NA,NA,NA
"g6413.t1",0,NA,NA,NA,NA,NA
"g6414.t1",0,NA,NA,NA,NA,NA
"g6416.t1",1.39375707110057,1.67443490717203,3.18956667088267,0.524972537008814,0.599602282427267,NA
"g6417.t1",0,NA,NA,NA,NA,NA
"g6417.t2",1.00469307390948,3.40318323587355,3.22146179296992,1.05640962227154,0.290781111764272,NA
"g6417.t3",0,NA,NA,NA,NA,NA
"g6419.t1",0,NA,NA,NA,NA,NA
"g6419.t2",0,NA,NA,NA,NA,NA
"g6423.t1",0,NA,NA,NA,NA,NA
"g6423.t2",0,NA,NA,NA,NA,NA
"g6423.t3",0,NA,NA,NA,NA,NA
"g6424.t1",0,NA,NA,NA,NA,NA
"g6424.t2",0,NA,NA,NA,NA,NA
"g6424.t3",0,NA,NA,NA,NA,NA
"g6426.t1",0.154568165216843,0.801026565450811,3.34948097182961,0.239149459927596,0.810989690755422,NA
"g6426.t2",0,NA,NA,NA,NA,NA
"g6428.t1",0,NA,NA,NA,NA,NA
"g6428.t2",0,NA,NA,NA,NA,NA
"g6429.t1",0,NA,NA,NA,NA,NA
"g6430.t1",9.83603939570713,-21.4760887488978,3.23051287748903,-6.64788829617371,NA,NA
"g6433.t1",0.0974966024604974,0.140072481736037,3.35247519753738,0.0417818100008405,0.966672635865656,NA
"g6434.t1",1.74093724399829,4.18774708448724,3.20976446430917,1.30468983972273,0.191998482571351,NA
"g6438.t1",0,NA,NA,NA,NA,NA
"g6439.t1",1.19457015034797,2.91615104445816,3.21977738042479,0.905699587240852,0.36509488104902,NA
"g644.t1",1445.1784647024,2.07329108002551,1.39916071126996,1.48181053350453,NA,NA
"g6440.t1",0.723966418521342,2.92235669171697,3.23245087916484,0.904068399168379,0.3659591335856,NA
"g6441.t1",0,NA,NA,NA,NA,NA
"g6442.t1",0,NA,NA,NA,NA,NA
"g6443.t1",1.45607759375256,3.93340874533655,3.11010861980171,1.26471748294995,0.2059726205073,NA
"g6444.t1",0.154568165216843,0.801026565450811,3.34948097182961,0.239149459927596,0.810989690755422,NA
"g6445.t1",17.6669759041892,-0.336455616512731,1.91840557707441,-0.175382943280341,NA,NA
"g6445.t2",0,NA,NA,NA,NA,NA
"g6445.t3",0,NA,NA,NA,NA,NA
"g6446.t1",0,NA,NA,NA,NA,NA
"g6450.t1",0,NA,NA,NA,NA,NA
"g6450.t2",0,NA,NA,NA,NA,NA
"g6451.t1",0,NA,NA,NA,NA,NA
"g6451.t2",0,NA,NA,NA,NA,NA
"g6451.t3",0,NA,NA,NA,NA,NA
"g6451.t4",0,NA,NA,NA,NA,NA
"g6454.t1",0,NA,NA,NA,NA,NA
"g6455.t1",0,NA,NA,NA,NA,NA
"g646.t1",0,NA,NA,NA,NA,NA
"g6468.t1",0,NA,NA,NA,NA,NA
"g6468.t2",18.2759914271004,2.19763463180128,2.02539180693839,1.08504173082602,NA,NA
"g6469.t1",0,NA,NA,NA,NA,NA
"g6473.t1",0,NA,NA,NA,NA,NA
"g6473.t2",0,NA,NA,NA,NA,NA
"g6474.t1",0,NA,NA,NA,NA,NA
"g6475.t1",0,NA,NA,NA,NA,NA
"g6475.t2",0,NA,NA,NA,NA,NA
"g6476.t1",0,NA,NA,NA,NA,NA
"g6476.t2",0,NA,NA,NA,NA,NA
"g6476.t3",0,NA,NA,NA,NA,NA
"g6476.t4",0,NA,NA,NA,NA,NA
"g6477.t1",0,NA,NA,NA,NA,NA
"g6477.t2",0,NA,NA,NA,NA,NA
"g648.t1",0,NA,NA,NA,NA,NA
"g6493.t1",0,NA,NA,NA,NA,NA
"g6494.t1",1811.67934462762,4.71439587892767,1.84747974973465,2.55179840515425,NA,NA
"g65.t1",0,NA,NA,NA,NA,NA
"g6500.t1",0.361983209260671,1.91981983847177,3.27104636002565,0.586913063028772,0.557262096038784,NA
"g6501.t1",0,NA,NA,NA,NA,NA
"g6502.t1",1.02013767021536,3.42443459749776,3.22105479179342,1.06314074700701,0.287718128355584,NA
"g6503.t1",0,NA,NA,NA,NA,NA
"g6504.t1",0.174780685068919,0.844320896702061,3.34725304658752,0.252242924257798,0.800853301702908,NA
"g6505.t1",0,NA,NA,NA,NA,NA
"g6506.t1",0,NA,NA,NA,NA,NA
"g6507.t1",1.16995922952597,3.61247215862527,3.21770109570095,1.12268730102114,0.261570323202615,NA
"g6508.t1",0,NA,NA,NA,NA,NA
"g6508.t2",0,NA,NA,NA,NA,NA
"g6510.t1",0.601512579409391,-2.97224570206989,3.29637187287729,-0.901671843072584,0.367231214560043,NA
"g6511.t1",0.194993204920995,0.958992367305819,3.34072646087502,0.28706102655727,0.774065593123323,NA
"g6511.t2",0,NA,NA,NA,NA,NA
"g6511.t3",0,NA,NA,NA,NA,NA
"g6511.t4",0,NA,NA,NA,NA,NA
"g6511.t5",0,NA,NA,NA,NA,NA
"g6512.t1",0,NA,NA,NA,NA,NA
"g6513.t1",0,NA,NA,NA,NA,NA
"g6513.t2",0,NA,NA,NA,NA,NA
"g6513.t3",0,NA,NA,NA,NA,NA
"g6514.t1",28.593502816676,-1.18463136572072,2.43643859707804,-0.486214332321535,NA,NA
"g6516.t1",0,NA,NA,NA,NA,NA
"g6517.t1",0,NA,NA,NA,NA,NA
"g6518.t1",0,NA,NA,NA,NA,NA
"g6519.t1",0,NA,NA,NA,NA,NA
"g6520.t1",0,NA,NA,NA,NA,NA
"g6521.t1",0,NA,NA,NA,NA,NA
"g6523.t1",0,NA,NA,NA,NA,NA
"g6523.t2",0,NA,NA,NA,NA,NA
"g653.t1",0.779972819683979,3.02507342153192,3.22979004305355,0.936616120926522,0.348956056532653,NA
"g6531.t1",6.0432922838451,-2.77761593016349,3.11541546468042,-0.891571593469132,NA,NA
"g6531.t2",0,NA,NA,NA,NA,NA
"g6532.t1",0,NA,NA,NA,NA,NA
"g6534.t1",0.180991604630336,0.935493534203395,3.34246427791364,0.279881385834086,0.779568508680158,NA
"g6536.t1",0.722141649816771,-0.375860347504942,3.25034561298371,-0.115637040566869,0.907940205686343,NA
"g6537.t1",49.2969973924064,3.04549997465787,2.3335728281153,1.30508032059902,NA,NA
"g6539.t1",0,NA,NA,NA,NA,NA
"g654.t1",0.0824322813770489,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6543.t1",0.171860736974112,-1.66670565552755,3.344850497608,-0.49829003021793,0.618279633870634,NA
"g6544.t1",0,NA,NA,NA,NA,NA
"g6545.t1",0.824718541356021,-0.48021215420491,3.23388173550799,-0.148494037036724,0.881952891542089,NA
"g6547.t1",63.4341445147003,-1.67151785183468,3.0636425627118,-0.545598194834819,NA,NA
"g6548.t1",409.009768259937,-3.10151910644095,3.06135889965592,-1.01311842488953,NA,NA
"g6549.t1",0,NA,NA,NA,NA,NA
"g6550.t1",0.309136330433686,1.7134255640242,3.28280197965556,0.521939969161337,0.601712128259974,NA
"g6551.t1",13.7138677652051,5.51693527111079,3.16914595524689,1.74082713419268,NA,NA
"g6552.t1",0,NA,NA,NA,NA,NA
"g6552.t2",0,NA,NA,NA,NA,NA
"g6555.t1",1.49562852460606,0.836435901277753,3.16670467147411,0.26413448302029,0.791676293520396,NA
"g6556.t1",0,NA,NA,NA,NA,NA
"g6556.t2",0,NA,NA,NA,NA,NA
"g6556.t3",0,NA,NA,NA,NA,NA
"g6558.t1",0.292489807381492,1.59870618711343,3.29007880492503,0.485917293142119,0.627025806892381,NA
"g656.t2",0,NA,NA,NA,NA,NA
"g6561.t1",0,NA,NA,NA,NA,NA
"g6561.t2",0,NA,NA,NA,NA,NA
"g6561.t3",0,NA,NA,NA,NA,NA
"g6561.t4",0,NA,NA,NA,NA,NA
"g6565.t1",12.7160485211625,7.05917838847571,3.1957287709604,2.20894165131362,NA,NA
"g6568.t1",1.12029590020305,-2.94054903448627,3.2700344694087,-0.899240990269435,0.36852431123533,NA
"g6569.t1",32.0275027385793,-0.621479194715385,2.17287840803354,-0.28601655408681,NA,NA
"g6571.t1",1.93210206521054,4.34408160413813,3.20809827950222,1.35409866708079,NA,NA
"g6574.t1",0,NA,NA,NA,NA,NA
"g6575.t1",0,NA,NA,NA,NA,NA
"g6575.t2",0,NA,NA,NA,NA,NA
"g6575.t3",0,NA,NA,NA,NA,NA
"g6575.t4",0,NA,NA,NA,NA,NA
"g6576.t1",0,NA,NA,NA,NA,NA
"g6578.t1",1347.63277215575,-2.46659128787721,1.48552645081777,-1.66041559645025,NA,NA
"g658.t1",0,NA,NA,NA,NA,NA
"g6581.t1",0.0859303684870558,-1.15833557912353,3.35247519753738,-0.345516524618708,0.729706089478705,NA
"g6584.t1",0,NA,NA,NA,NA,NA
"g6591.t1",1.71563331261214,4.17153541386051,3.20994774819988,1.2995648967183,0.193750137423436,NA
"g6595.t1",3.79006708108668,-3.99580970906017,3.22794114983698,-1.23788183352165,NA,NA
"g6598.t1",0,NA,NA,NA,NA,NA
"g6598.t2",0,NA,NA,NA,NA,NA
"g6598.t3",0,NA,NA,NA,NA,NA
"g6598.t4",0,NA,NA,NA,NA,NA
"g6603.t1",0.38998640984199,2.01811327936179,3.26599864080581,0.617916141833992,0.536630617966681,NA
"g6607.t1",0,NA,NA,NA,NA,NA
"g6607.t2",0,NA,NA,NA,NA,NA
"g6608.t1",5.45980973778785,5.8388121424774,3.19868900766704,1.82537662413638,NA,NA
"g6609.t1",0,NA,NA,NA,NA,NA
"g661.t1",0,NA,NA,NA,NA,NA
"g6615.t1",0,NA,NA,NA,NA,NA
"g6617.t1",1.13079109181606,-1.38763403100243,3.21889874967964,-0.431089679705065,0.666403164367068,NA
"g6619.t1",0.463704495650529,2.29345808493588,3.25352457015913,0.704914942389295,0.48086317064348,NA
"g662.t1",0,NA,NA,NA,NA,NA
"g6624.t1",0,NA,NA,NA,NA,NA
"g6626.t1",0.779972819683979,3.02507342153192,3.22979004305355,0.936616120926522,0.348956056532653,NA
"g6629.t1",0,NA,NA,NA,NA,NA
"g6631.t1",0,NA,NA,NA,NA,NA
"g6631.t2",0,NA,NA,NA,NA,NA
"g6632.t1",0,NA,NA,NA,NA,NA
"g6632.t2",0,NA,NA,NA,NA,NA
"g6632.t3",0,NA,NA,NA,NA,NA
"g6633.t1",0,NA,NA,NA,NA,NA
"g6633.t2",0,NA,NA,NA,NA,NA
"g6636.t1",0,NA,NA,NA,NA,NA
"g6636.t2",0,NA,NA,NA,NA,NA
"g6636.t3",1.02528586898399,3.43145375828641,3.22092166241109,1.06536392931634,0.286711273168478,NA
"g664.t1",1.34690119891284,0.216503337268886,3.16921385969304,0.0683145243123023,0.945535262410404,NA
"g6642.t1",1.36373239699007,-4.08213575076004,3.25902806855456,-1.25256231762697,0.210365035786057,NA
"g6645.t1",0.793433621158724,3.06248359122477,3.2288665151404,0.948470175792201,0.342890148837443,NA
"g6655.t1",0.25735463555789,-2.01394571130328,3.33428001640851,-0.604012170961149,0.545835550382491,NA
"g6659.t1",0,NA,NA,NA,NA,NA
"g6670.t1",0.361983209260671,1.91981983847177,3.27104636002565,0.586913063028772,0.557262096038784,NA
"g6674.t1",1.63918076219253,1.36561412692515,3.16869578464769,0.430970411720034,0.666489884678853,NA
"g6676.t1",3.08847336916089,1.4670417580323,3.12217181116438,0.469878612312877,NA,NA
"g6680.t1",0,NA,NA,NA,NA,NA
"g6683.t1",46.551223167899,-2.40810413930039,3.04334604436276,-0.791268591937142,NA,NA
"g6685.t1",0.484297290725039,2.35183672585103,3.25116645434975,0.723382441001904,0.46944495592351,NA
"g6687.t1",726.465907190671,1.81706959420121,1.04909951354405,1.73202786841718,NA,NA
"g6692.t1",77.2588998120816,-7.62200834263805,3.154054755878,-2.41657451521202,NA,NA
"g6693.t1",1.87181957442387,3.07575864952022,3.20215120642899,0.960528860518825,0.336789112989003,NA
"g6694.t1",27.9357518106999,-2.1877821655734,3.06945021120291,-0.712760271395967,NA,NA
"g6696.t1",0,NA,NA,NA,NA,NA
"g6697.t1",0,NA,NA,NA,NA,NA
"g6698.t1",0,NA,NA,NA,NA,NA
"g6700.t1",1.00469307390948,3.40318323587355,3.22146179296992,1.05640962227154,0.290781111764272,NA
"g6701.t1",0.870337428544712,3.19543703601352,3.22576949151736,0.990596831055783,0.321882485702784,NA
"g6702.t1",0,NA,NA,NA,NA,NA
"g6704.t1",1.60259918542245,1.99633052048958,3.1856042309266,0.626672485272569,0.530873943343878,NA
"g6705.t1",0,NA,NA,NA,NA,NA
"g6705.t2",0.923662765757057,0.874495712892174,2.82698100292763,0.30933908363252,0.757063603452209,NA
"g6705.t3",0,NA,NA,NA,NA,NA
"g6707.t1",3291.96253192793,0.249375511144247,1.41604684081624,0.176106823557122,NA,NA
"g6709.t1",0.906755095147538,3.25262014517802,3.2245218848872,1.00871393071404,0.313111848837675,NA
"g6710.t1",40.4639793792541,-2.65127496674315,3.06817860663321,-0.864120152917845,NA,NA
"g6711.t1",0.271487406945503,1.50318844750863,3.29658079406868,0.455984106384779,0.648401407304096,NA
"g6712.t1",0.723966418521342,2.92235669171697,3.23245087916484,0.904068399168379,0.3659591335856,NA
"g6713.t1",0.154568165216843,0.801026565450811,3.34948097182961,0.239149459927596,0.810989690755422,NA
"g6714.t1",29.6342420529964,-2.19372580466062,3.06896631239004,-0.714809346653335,NA,NA
"g6715.t1",0,NA,NA,NA,NA,NA
"g6716.t1",0,NA,NA,NA,NA,NA
"g6717.t1",0,NA,NA,NA,NA,NA
"g6718.t1",0,NA,NA,NA,NA,NA
"g6719.t1",0,NA,NA,NA,NA,NA
"g6720.t1",4.58729720243063,-0.0493596688993106,3.09312503451755,-0.0159578640851838,NA,NA
"g6721.t1",1.03116442184467,-3.72902623957645,3.26806070819648,-1.1410517039123,0.253848407527901,NA
"g6722.t1",0.824322813770489,3.11537825669652,3.2276004748902,0.965230449348755,0.33442939889329,NA
"g6723.t1",0.859303684870558,-3.47208964211118,3.27612039570454,-1.05981747394375,0.289227645630759,NA
"g6729.t1",0.180991604630336,0.935493534203395,3.34246427791364,0.279881385834086,0.779568508680158,NA
"g673.t1",5.22696968555698,-2.76049699222267,3.12336963716311,-0.883820140715069,NA,NA
"g673.t2",0,NA,NA,NA,NA,NA
"g6731.t1",0.164864562754098,0.854990633470006,3.34671235387277,0.255471801297958,0.798358720471909,NA
"g6732.t1",0.257791105461168,-2.01543196313854,3.33421966738414,-0.604468860541437,0.545531966108386,NA
"g6733.t1",287.059976787328,5.27715048857596,2.9901381622661,1.76485172329851,NA,NA
"g6734.t1",165.29456648737,3.86187525767885,3.06421648761695,1.26031410420425,NA,NA
"g6735.t1",171.869289183046,1.20530101478348,1.44270217797353,0.835446867125749,NA,NA
"g6737.t1",0,NA,NA,NA,NA,NA
"g6738.t1",1.16995922952597,3.61247215862527,3.21770109570095,1.12268730102114,0.261570323202615,NA
"g6742.t1",0,NA,NA,NA,NA,NA
"g6742.t2",1.11709479033173,-3.84209177241941,3.26493143297765,-1.17677563872004,0.239285068491507,NA
"g6747.t1",7.35436393189322,0.231506000683886,3.01053445618977,0.0768986384486983,NA,NA
"g675.t1",0,NA,NA,NA,NA,NA
"g675.t2",0,NA,NA,NA,NA,NA
"g6752.t1",0.0824322813770489,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g6752.t2",0,NA,NA,NA,NA,NA
"g6752.t3",0,NA,NA,NA,NA,NA
"g6754.t1",1.70024981738527,4.16003521122749,3.210079013346,1.29592922601968,0.194999869152815,NA
"g6761.t1",0,NA,NA,NA,NA,NA
"g6762.t1",0,NA,NA,NA,NA,NA
"g6764.t1",0,NA,NA,NA,NA,NA
"g6764.t2",0,NA,NA,NA,NA,NA
"g6768.t1",136.992131047483,3.80996883990098,2.10990590937852,1.80575295939297,NA,NA
"g6775.t1",0,NA,NA,NA,NA,NA
"g678.t1",0,NA,NA,NA,NA,NA
"g6781.t1",1.0819771565179,3.50972966007017,3.21947973420831,1.09015429504893,0.275645182573793,NA
"g6782.t1",0,NA,NA,NA,NA,NA
"g6783.t1",0,NA,NA,NA,NA,NA
"g6784.t1",0.74189053239344,2.96369293794416,3.2313575304472,0.917166519030782,0.35905538839145,NA
"g6785.t1",0,NA,NA,NA,NA,NA
